playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.709,0.848,4,-3.678,0,0.0437,0.214,0.000132,0.177,0.638,106.006,7I5SpqksVGppahx77uNC1Q,https://api.spotify.com/v1/audio-analysis/7I5SpqksVGppahx77uNC1Q,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,251356,FALSE,FALSE,https://api.spotify.com/v1/tracks/7I5SpqksVGppahx77uNC1Q,FALSE,Overthinking,54,,TRUE,1,track,spotify:track:7I5SpqksVGppahx77uNC1Q,single,,,https://api.spotify.com/v1/albums/1EZNGT5hsDKH7b2tLO6s3I,1EZNGT5hsDKH7b2tLO6s3I,,Overthinking,11-02-22,day,1,album,spotify:album:1EZNGT5hsDKH7b2tLO6s3I,https://open.spotify.com/album/1EZNGT5hsDKH7b2tLO6s3I,IDUM72100424,https://open.spotify.com/track/7I5SpqksVGppahx77uNC1Q,,E,minor,E minor
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.329,0.438,1,-7.719,1,0.0288,0.563,0.00000424,0.124,0.197,136.072,69zr3m2IPoMDxlMjxxcNVu,https://api.spotify.com/v1/audio-analysis/69zr3m2IPoMDxlMjxxcNVu,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,264586,FALSE,FALSE,https://api.spotify.com/v1/tracks/69zr3m2IPoMDxlMjxxcNVu,FALSE,Kepada Hati,57,https://p.scdn.co/mp3-preview/541b7c54f6e2b4f0826066a360d2503c9f445e98?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:69zr3m2IPoMDxlMjxxcNVu,single,,,https://api.spotify.com/v1/albums/6YmqOFWp7BUDdyKQieqQ71,6YmqOFWp7BUDdyKQieqQ71,,Kepada Hati,17-01-22,day,1,album,spotify:album:6YmqOFWp7BUDdyKQieqQ71,https://open.spotify.com/album/6YmqOFWp7BUDdyKQieqQ71,IDA622100147,https://open.spotify.com/track/69zr3m2IPoMDxlMjxxcNVu,,C#,major,C# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.235,0.331,11,-9.706,1,0.0424,0.953,0.000548,0.118,0.315,77.01,51lqPXT6IxDD6L4qACmVsN,https://api.spotify.com/v1/audio-analysis/51lqPXT6IxDD6L4qACmVsN,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,244489,FALSE,FALSE,https://api.spotify.com/v1/tracks/51lqPXT6IxDD6L4qACmVsN,FALSE,"Terlalu Berharap - From ""Love Knots""",58,https://p.scdn.co/mp3-preview/b94affda2f9e0f8e7bbd684a8b83e1d6a59fce3b?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:51lqPXT6IxDD6L4qACmVsN,single,,,https://api.spotify.com/v1/albums/4h8yQFqJiL9qxlQ51HrZwu,4h8yQFqJiL9qxlQ51HrZwu,,"Terlalu Berharap (From ""Love Knots"")",26-11-21,day,1,album,spotify:album:4h8yQFqJiL9qxlQ51HrZwu,https://open.spotify.com/album/4h8yQFqJiL9qxlQ51HrZwu,FRX872173014,https://open.spotify.com/track/51lqPXT6IxDD6L4qACmVsN,,B,major,B major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.313,0.405,3,-5.801,1,0.0324,0.854,0.0000186,0.112,0.342,61.174,1mHHdi2gHCnSJUpmPCfQlq,https://api.spotify.com/v1/audio-analysis/1mHHdi2gHCnSJUpmPCfQlq,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,351885,FALSE,FALSE,https://api.spotify.com/v1/tracks/1mHHdi2gHCnSJUpmPCfQlq,FALSE,Kangen,60,https://p.scdn.co/mp3-preview/7500e4c0df135213eb366ef210e1c4a37c426e29?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,2,track,spotify:track:1mHHdi2gHCnSJUpmPCfQlq,single,,,https://api.spotify.com/v1/albums/1Nu57IYMONBk10GTTaVkt7,1Nu57IYMONBk10GTTaVkt7,,Kangen,10-12-21,day,4,album,spotify:album:1Nu57IYMONBk10GTTaVkt7,https://open.spotify.com/album/1Nu57IYMONBk10GTTaVkt7,IDAA22102734,https://open.spotify.com/track/1mHHdi2gHCnSJUpmPCfQlq,,D#,major,D# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.495,0.336,7,-9.107,1,0.0308,0.473,0.000108,0.124,0.0636,120.036,7E9FnOwcFgYWrHTwq3IWp2,https://api.spotify.com/v1/audio-analysis/7E9FnOwcFgYWrHTwq3IWp2,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,251797,FALSE,FALSE,https://api.spotify.com/v1/tracks/7E9FnOwcFgYWrHTwq3IWp2,FALSE,Ego,60,https://p.scdn.co/mp3-preview/c9be38f9a59026c223608354314bd7360fc47d65?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:7E9FnOwcFgYWrHTwq3IWp2,single,,,https://api.spotify.com/v1/albums/0Rtkhc501dImU58ZXFj9J7,0Rtkhc501dImU58ZXFj9J7,,Ego,03-12-21,day,1,album,spotify:album:0Rtkhc501dImU58ZXFj9J7,https://open.spotify.com/album/0Rtkhc501dImU58ZXFj9J7,FRX872183176,https://open.spotify.com/track/7E9FnOwcFgYWrHTwq3IWp2,,G,major,G major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.522,0.357,2,-8.579,1,0.0299,0.432,0.00000331,0.094,0.14,120.049,3FwQ3RYYEekzjEeL3jdpUZ,https://api.spotify.com/v1/audio-analysis/3FwQ3RYYEekzjEeL3jdpUZ,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,261299,FALSE,FALSE,https://api.spotify.com/v1/tracks/3FwQ3RYYEekzjEeL3jdpUZ,FALSE,Pesan Terakhir,79,,TRUE,8,track,spotify:track:3FwQ3RYYEekzjEeL3jdpUZ,album,,,https://api.spotify.com/v1/albums/20nf5isZzrFuEOr0tIZkWG,20nf5isZzrFuEOr0tIZkWG,,Lyodra,16-07-21,day,8,album,spotify:album:20nf5isZzrFuEOr0tIZkWG,https://open.spotify.com/album/20nf5isZzrFuEOr0tIZkWG,IDUM72100181,https://open.spotify.com/track/3FwQ3RYYEekzjEeL3jdpUZ,,D,major,D major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.479,0.399,10,-9.802,1,0.109,0.694,0.0274,0.101,0.339,81.965,6c0poW1ohmzVOGhDH0VWBx,https://api.spotify.com/v1/audio-analysis/6c0poW1ohmzVOGhDH0VWBx,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,232280,FALSE,FALSE,https://api.spotify.com/v1/tracks/6c0poW1ohmzVOGhDH0VWBx,FALSE,Patience,63,https://p.scdn.co/mp3-preview/4ec81e992584f4d9a09fd252141542ab4f8d37e4?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:6c0poW1ohmzVOGhDH0VWBx,single,,,https://api.spotify.com/v1/albums/5hwRfmKWrTDonq9LEbnOBL,5hwRfmKWrTDonq9LEbnOBL,,Patience,11-02-22,day,1,album,spotify:album:5hwRfmKWrTDonq9LEbnOBL,https://open.spotify.com/album/5hwRfmKWrTDonq9LEbnOBL,QZAKB2155644,https://open.spotify.com/track/6c0poW1ohmzVOGhDH0VWBx,,A#,major,A# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.617,0.489,11,-8.934,1,0.0363,0.136,0.00564,0.0912,0.554,137.973,6HP1bbIqafhFCRwMw81c7G,https://api.spotify.com/v1/audio-analysis/6HP1bbIqafhFCRwMw81c7G,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,199138,FALSE,FALSE,https://api.spotify.com/v1/tracks/6HP1bbIqafhFCRwMw81c7G,FALSE,Yang Terdalam,73,https://p.scdn.co/mp3-preview/33b7c8479a65c6161473c77e4519fdb05c12149f?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,8,track,spotify:track:6HP1bbIqafhFCRwMw81c7G,album,,,https://api.spotify.com/v1/albums/3f75vj6VfHVhh4v0Sw6ZzC,3f75vj6VfHVhh4v0Sw6ZzC,,Taman Langit,17-12-21,day,11,album,spotify:album:3f75vj6VfHVhh4v0Sw6ZzC,https://open.spotify.com/album/3f75vj6VfHVhh4v0Sw6ZzC,IDA182132593,https://open.spotify.com/track/6HP1bbIqafhFCRwMw81c7G,,B,major,B major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.435,0.41,1,-7.017,1,0.0304,0.655,0,0.0934,0.321,127.847,5xavxt0orWg1AfjOPKjhb8,https://api.spotify.com/v1/audio-analysis/5xavxt0orWg1AfjOPKjhb8,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,275790,FALSE,FALSE,https://api.spotify.com/v1/tracks/5xavxt0orWg1AfjOPKjhb8,FALSE,Takkan Berhenti Mencintaimu,59,https://p.scdn.co/mp3-preview/8cc5227af52044361d8d8b44a698b180600ab929?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:5xavxt0orWg1AfjOPKjhb8,single,,,https://api.spotify.com/v1/albums/3ky0PV1rM6fSG8Qrvm77Y6,3ky0PV1rM6fSG8Qrvm77Y6,,Takkan Berhenti Mencintaimu,02-12-21,day,1,album,spotify:album:3ky0PV1rM6fSG8Qrvm77Y6,https://open.spotify.com/album/3ky0PV1rM6fSG8Qrvm77Y6,FRX872177888,https://open.spotify.com/track/5xavxt0orWg1AfjOPKjhb8,,C#,major,C# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.605,0.489,3,-7.42,1,0.0246,0.575,0.00168,0.0954,0.399,80.008,4YuzrUzwpTR8aRqLqepiFo,https://api.spotify.com/v1/audio-analysis/4YuzrUzwpTR8aRqLqepiFo,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,244650,FALSE,FALSE,https://api.spotify.com/v1/tracks/4YuzrUzwpTR8aRqLqepiFo,FALSE,Aku Bukan Jodohnya,77,https://p.scdn.co/mp3-preview/ae518eec7008602c0f7f5bccfb187fa902429c9f?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:4YuzrUzwpTR8aRqLqepiFo,single,,,https://api.spotify.com/v1/albums/4QOfOq221iUZ9m9q24zuY5,4QOfOq221iUZ9m9q24zuY5,,Aku Bukan Jodohnya,05-05-21,day,1,album,spotify:album:4QOfOq221iUZ9m9q24zuY5,https://open.spotify.com/album/4QOfOq221iUZ9m9q24zuY5,FR96X2115764,https://open.spotify.com/track/4YuzrUzwpTR8aRqLqepiFo,,D#,major,D# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.651,0.677,4,-7.769,1,0.138,0.197,0,0.247,0.324,129.923,7pzfaLBUK9WvVT2ageCLZ5,https://api.spotify.com/v1/audio-analysis/7pzfaLBUK9WvVT2ageCLZ5,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,181840,FALSE,TRUE,https://api.spotify.com/v1/tracks/7pzfaLBUK9WvVT2ageCLZ5,FALSE,RUNAWAY W ME,58,https://p.scdn.co/mp3-preview/128bee483392690815c2f61d6e3bf6831151da31?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:7pzfaLBUK9WvVT2ageCLZ5,single,,,https://api.spotify.com/v1/albums/0e5zw8a0EjqapZqc7Fkmv4,0e5zw8a0EjqapZqc7Fkmv4,,RUNAWAY W ME,04-02-22,day,1,album,spotify:album:0e5zw8a0EjqapZqc7Fkmv4,https://open.spotify.com/album/0e5zw8a0EjqapZqc7Fkmv4,ZZOPM2119839,https://open.spotify.com/track/7pzfaLBUK9WvVT2ageCLZ5,,E,major,E major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,79DpN3v4OObqjGSNCYk3MA,https://api.spotify.com/v1/audio-analysis/79DpN3v4OObqjGSNCYk3MA,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,223973,FALSE,FALSE,https://api.spotify.com/v1/tracks/79DpN3v4OObqjGSNCYk3MA,FALSE,Runtuh,32,,TRUE,1,track,spotify:track:79DpN3v4OObqjGSNCYk3MA,single,,,https://api.spotify.com/v1/albums/4L4GUKLp20jVdGEu5G0kij,4L4GUKLp20jVdGEu5G0kij,,Runtuh,01-10-21,day,1,album,spotify:album:4L4GUKLp20jVdGEu5G0kij,https://open.spotify.com/album/4L4GUKLp20jVdGEu5G0kij,QZNWQ2157983,https://open.spotify.com/track/79DpN3v4OObqjGSNCYk3MA,,D#,major,D# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.527,0.24,2,-8.828,1,0.0303,0.96,0.000199,0.0818,0.217,80.128,1qHddOZ7pwtmOsw0RmlKFx,https://api.spotify.com/v1/audio-analysis/1qHddOZ7pwtmOsw0RmlKFx,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,319700,FALSE,FALSE,https://api.spotify.com/v1/tracks/1qHddOZ7pwtmOsw0RmlKFx,FALSE,Takut,78,https://p.scdn.co/mp3-preview/0bac4fb940d169abb673d11c277a63b2e7fbff5c?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:1qHddOZ7pwtmOsw0RmlKFx,single,,,https://api.spotify.com/v1/albums/7EDGBbCqiZ8X9ecuGAnziL,7EDGBbCqiZ8X9ecuGAnziL,,Takut,01-10-21,day,1,album,spotify:album:7EDGBbCqiZ8X9ecuGAnziL,https://open.spotify.com/album/7EDGBbCqiZ8X9ecuGAnziL,FRX452138962,https://open.spotify.com/track/1qHddOZ7pwtmOsw0RmlKFx,,D,major,D major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.661,0.484,6,-7.894,1,0.102,0.496,0.000368,0.104,0.795,86.058,5hBpxb5JtyfqLWOlIaZ9YY,https://api.spotify.com/v1/audio-analysis/5hBpxb5JtyfqLWOlIaZ9YY,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,273662,FALSE,TRUE,https://api.spotify.com/v1/tracks/5hBpxb5JtyfqLWOlIaZ9YY,FALSE,Birdy,62,https://p.scdn.co/mp3-preview/2e70f697936f5e63241276b94db095e105581ad9?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:5hBpxb5JtyfqLWOlIaZ9YY,single,,,https://api.spotify.com/v1/albums/77yXxEndm5eQyRQUQweAsY,77yXxEndm5eQyRQUQweAsY,,Birdy,27-01-22,day,1,album,spotify:album:77yXxEndm5eQyRQUQweAsY,https://open.spotify.com/album/77yXxEndm5eQyRQUQweAsY,FR10S2236562,https://open.spotify.com/track/5hBpxb5JtyfqLWOlIaZ9YY,,F#,major,F# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.516,0.538,7,-9.378,1,0.0402,0.522,0.0000414,0.407,0.245,82.047,4gjjm1Q1fgHby4einyc0rV,https://api.spotify.com/v1/audio-analysis/4gjjm1Q1fgHby4einyc0rV,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,248334,FALSE,FALSE,https://api.spotify.com/v1/tracks/4gjjm1Q1fgHby4einyc0rV,FALSE,Write Me Another Song,53,https://p.scdn.co/mp3-preview/aad0df7b6a5b7a5c5d564a3ba31b0f41558fc66d?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:4gjjm1Q1fgHby4einyc0rV,single,,,https://api.spotify.com/v1/albums/0DKTxLlMO5NZGrAjXZ9C4S,0DKTxLlMO5NZGrAjXZ9C4S,,Write Me Another Song,28-01-22,day,1,album,spotify:album:0DKTxLlMO5NZGrAjXZ9C4S,https://open.spotify.com/album/0DKTxLlMO5NZGrAjXZ9C4S,FRS182158112,https://open.spotify.com/track/4gjjm1Q1fgHby4einyc0rV,,G,major,G major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.625,0.621,10,-4.089,1,0.0519,0.201,0,0.276,0.774,90.029,056yJ4VyffHDRN3fTOWBQQ,https://api.spotify.com/v1/audio-analysis/056yJ4VyffHDRN3fTOWBQQ,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,190167,FALSE,FALSE,https://api.spotify.com/v1/tracks/056yJ4VyffHDRN3fTOWBQQ,FALSE,Berakhir Sama,68,,TRUE,1,track,spotify:track:056yJ4VyffHDRN3fTOWBQQ,single,,,https://api.spotify.com/v1/albums/4rl5wPXYNeOstk2aqxoKNp,4rl5wPXYNeOstk2aqxoKNp,,Berakhir Sama,15-10-21,day,1,album,spotify:album:4rl5wPXYNeOstk2aqxoKNp,https://open.spotify.com/album/4rl5wPXYNeOstk2aqxoKNp,QZNWR2162481,https://open.spotify.com/track/056yJ4VyffHDRN3fTOWBQQ,,A#,major,A# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.503,0.85,4,-2.645,1,0.0704,0.0388,0,0.118,0.645,139.923,06JZhG8kkmhan3G79nKnFY,https://api.spotify.com/v1/audio-analysis/06JZhG8kkmhan3G79nKnFY,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,186000,FALSE,FALSE,https://api.spotify.com/v1/tracks/06JZhG8kkmhan3G79nKnFY,FALSE,She’s Nothing,50,https://p.scdn.co/mp3-preview/7c375b04a1bc87b2b396fbdb88406bd5e8afe5ce?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:06JZhG8kkmhan3G79nKnFY,single,,,https://api.spotify.com/v1/albums/50VfNalazedQhxpLc9YyRY,50VfNalazedQhxpLc9YyRY,,She’s Nothing,14-01-22,day,1,album,spotify:album:50VfNalazedQhxpLc9YyRY,https://open.spotify.com/album/50VfNalazedQhxpLc9YyRY,IDA182232686,https://open.spotify.com/track/06JZhG8kkmhan3G79nKnFY,,E,major,E major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.441,0.308,9,-9.33,1,0.0281,0.845,0,0.136,0.381,139.798,4ZX6ww7kJCABHIDQfy9Bmd,https://api.spotify.com/v1/audio-analysis/4ZX6ww7kJCABHIDQfy9Bmd,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,262734,FALSE,FALSE,https://api.spotify.com/v1/tracks/4ZX6ww7kJCABHIDQfy9Bmd,FALSE,Mesin Waktu,76,https://p.scdn.co/mp3-preview/64704943bba8a66da9e4638aa9ca2eaa2a624040?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:4ZX6ww7kJCABHIDQfy9Bmd,single,,,https://api.spotify.com/v1/albums/50po9sQMJ9mv7TNWW5lPZy,50po9sQMJ9mv7TNWW5lPZy,,Mesin Waktu,01-04-21,day,1,album,spotify:album:50po9sQMJ9mv7TNWW5lPZy,https://open.spotify.com/album/50po9sQMJ9mv7TNWW5lPZy,IDA642102510,https://open.spotify.com/track/4ZX6ww7kJCABHIDQfy9Bmd,,A,major,A major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.611,0.554,9,-6.279,1,0.0384,0.612,0.00000546,0.659,0.612,83.927,4xEcTICXVeJMelJJya2IXR,https://api.spotify.com/v1/audio-analysis/4xEcTICXVeJMelJJya2IXR,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,235340,FALSE,FALSE,https://api.spotify.com/v1/tracks/4xEcTICXVeJMelJJya2IXR,FALSE,Semoga Sembuh,55,https://p.scdn.co/mp3-preview/11fb79b5486839af1f4e86cf9e2af15a8e4c8267?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,5,track,spotify:track:4xEcTICXVeJMelJJya2IXR,single,,,https://api.spotify.com/v1/albums/6x67lQpaX0KyEpmso8bfqh,6x67lQpaX0KyEpmso8bfqh,,Semoga Sembuh,21-01-22,day,5,album,spotify:album:6x67lQpaX0KyEpmso8bfqh,https://open.spotify.com/album/6x67lQpaX0KyEpmso8bfqh,FRS182131663,https://open.spotify.com/track/4xEcTICXVeJMelJJya2IXR,,A,major,A major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.626,0.344,7,-7.867,1,0.0318,0.808,0,0.0773,0.304,119.895,6shEr6AgLBDlfYlax2UzzL,https://api.spotify.com/v1/audio-analysis/6shEr6AgLBDlfYlax2UzzL,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,219896,FALSE,FALSE,https://api.spotify.com/v1/tracks/6shEr6AgLBDlfYlax2UzzL,FALSE,Melawan Restu,79,https://p.scdn.co/mp3-preview/2e7e92f103fe175a488c0dc670ee583fe9eeef64?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:6shEr6AgLBDlfYlax2UzzL,single,,,https://api.spotify.com/v1/albums/5LEnyJ9RP1ZyVgvcKfpwd0,5LEnyJ9RP1ZyVgvcKfpwd0,,Melawan Restu,26-03-21,day,1,album,spotify:album:5LEnyJ9RP1ZyVgvcKfpwd0,https://open.spotify.com/album/5LEnyJ9RP1ZyVgvcKfpwd0,FR2X42175037,https://open.spotify.com/track/6shEr6AgLBDlfYlax2UzzL,,G,major,G major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.553,0.477,3,-8.131,1,0.0347,0.84,0.0000157,0.0831,0.193,132.078,5BM5El7xNf5tALWP4VhFrI,https://api.spotify.com/v1/audio-analysis/5BM5El7xNf5tALWP4VhFrI,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,227821,FALSE,FALSE,https://api.spotify.com/v1/tracks/5BM5El7xNf5tALWP4VhFrI,FALSE,"Tersanjung - from ""Tersanjung The Series""",55,https://p.scdn.co/mp3-preview/581d959ba2671c2a532fb7985c7bc37cb225c315?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:5BM5El7xNf5tALWP4VhFrI,single,,,https://api.spotify.com/v1/albums/2XiL49rQILqQ2xfTEgiVFp,2XiL49rQILqQ2xfTEgiVFp,,"Tersanjung (from ""Tersanjung The Series"")",09-12-21,day,1,album,spotify:album:2XiL49rQILqQ2xfTEgiVFp,https://open.spotify.com/album/2XiL49rQILqQ2xfTEgiVFp,IDA042183127,https://open.spotify.com/track/5BM5El7xNf5tALWP4VhFrI,,D#,major,D# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.414,0.26,6,-7.746,1,0.0357,0.83,0,0.0822,0.224,116.237,35xF6iKiyjohKJgg7dntw4,https://api.spotify.com/v1/audio-analysis/35xF6iKiyjohKJgg7dntw4,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,277359,FALSE,FALSE,https://api.spotify.com/v1/tracks/35xF6iKiyjohKJgg7dntw4,FALSE,Meant 2 Be,67,https://p.scdn.co/mp3-preview/c7817857a9fc98c21aef6d1a3cb2f478694ead88?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:35xF6iKiyjohKJgg7dntw4,single,,,https://api.spotify.com/v1/albums/0KORzAxKyh3MKupM2ArZtd,0KORzAxKyh3MKupM2ArZtd,,Meant 2 Be,26-11-21,day,1,album,spotify:album:0KORzAxKyh3MKupM2ArZtd,https://open.spotify.com/album/0KORzAxKyh3MKupM2ArZtd,IDA182132428,https://open.spotify.com/track/35xF6iKiyjohKJgg7dntw4,,F#,major,F# major
